user_id,song_id,rating
252,s92135,9
252,s22142,4
252,s133575,2
252,s89177,8
252,s1510,7
252,s140961,4
253,s81415,8
253,s77770,6
253,s63139,5
253,s138864,1
253,s105377,7
253,s3547,2
253,s4782,7
253,s17748,9
253,s108807,1
253,s121178,7
253,s164816,5
253,s166707,1
253,s154316,5
253,s84293,3
253,s69440,1
253,s68067,7
253,s32283,9
253,s22886,5
253,s9448,1
253,s59475,4
253,s87680,3
253,s24002,9
253,s105047,2
253,s83600,10
253,s43101,7
253,s16807,1
253,s121182,8
253,s128011,8
253,s5812,9
253,s61884,9
254,s145106,5
254,s128918,10
254,s6188,5
254,s61532,8
254,s27300,2
254,s82681,6
254,s112932,7
254,s101407,9
254,s45722,7
254,s153440,8
254,s128463,7
254,s72137,3
254,s112982,6
254,s160007,6
254,s153978,1
254,s29425,8
254,s82137,7
254,s68336,1
254,s157244,5
254,s86018,8
254,s39712,8
254,s129139,8
254,s117468,9
254,s12199,1
254,s95434,1
254,s26625,6
254,s62521,2
254,s23549,6
254,s129196,3
254,s53945,10
255,s262,3
255,s113920,8
255,s114419,1
255,s24902,10
255,s131412,6
255,s80558,6
255,s81015,7
255,s8265,10
255,s169227,1
255,s166543,4
255,s91180,5
255,s49269,1
255,s52583,5
255,s98780,10
255,s156019,2
255,s28560,3
255,s106674,4
255,s113854,3
255,s19968,2
255,s138377,7
255,s56740,10
255,s80583,7
255,s113498,10
255,s167966,1
255,s14154,5
255,s165952,4
255,s122102,10
255,s52728,10
255,s37002,2
255,s146981,4
256,s43436,6
256,s104124,6
256,s17795,2
256,s131442,5
256,s117723,3
256,s65542,6
256,s125682,8
256,s11014,6
256,s140497,10
256,s133745,8
256,s163241,5
256,s82922,4
256,s47301,8
256,s69302,2
256,s89333,7
256,s124344,7
256,s109703,3
256,s93160,8
256,s85838,7
256,s100433,3
256,s96307,3
256,s143698,6
256,s11887,8
256,s150281,4
256,s43841,8
256,s55387,1
256,s32210,4
256,s47261,6
256,s132051,6
256,s97065,1
257,s121850,3
257,s12878,3
257,s140027,9
257,s30559,8
257,s170011,7
257,s101278,9
257,s37453,1
257,s87897,5
257,s15239,6
257,s2987,7
257,s100008,8
257,s149555,4
257,s44483,6
257,s56208,5
257,s100384,1
257,s116388,7
257,s146467,10
257,s15369,6
257,s145520,3
257,s87576,9
257,s137848,3
257,s22477,5
257,s43168,10
257,s107141,4
257,s33015,8
257,s101826,1
257,s89890,8
257,s77634,3
257,s144471,4
257,s42217,6
258,s63132,9
258,s76956,6
258,s155608,5
258,s72421,2
258,s121965,7
258,s120617,2
258,s35422,6
258,s136043,8
258,s153875,1
258,s11035,9
258,s166913,6
258,s64318,2
258,s12160,8
258,s156526,10
258,s62437,3
258,s34313,8
258,s40486,8
258,s121722,6
258,s9471,6
258,s116267,10
258,s9279,6
258,s27381,2
258,s114931,1
258,s143284,6
258,s155192,6
258,s111029,1
258,s66614,1
258,s89240,6
258,s91040,2
258,s117168,10
259,s93274,7
259,s156809,3
259,s147159,8
259,s86453,5
259,s109164,4
259,s119055,5
259,s48684,2
259,s46743,9
259,s167435,5
259,s128503,5
259,s118920,2
259,s130386,8
259,s63047,5
259,s61275,9
259,s140197,5
259,s30067,2
259,s161971,2
259,s120088,1
259,s168801,1
259,s123165,8
259,s86875,4
259,s137512,3
259,s139036,6
259,s83318,1
259,s148606,9
259,s74040,5
259,s60592,5
259,s139506,1
259,s166604,9
259,s14852,3
260,s168309,4
260,s125399,1
260,s134888,2
260,s46457,1
260,s132029,5
260,s78237,5
260,s25870,2
260,s151487,7
260,s136469,5
260,s66424,10
260,s154379,7
260,s135744,8
260,s30366,9
260,s54105,3
260,s55087,9
260,s1992,9
260,s156501,5
260,s85031,8
260,s81467,10
260,s151572,10
260,s31178,5
260,s7640,7
260,s2904,9
260,s167221,5
260,s139395,8
260,s108110,8
260,s150360,3
260,s15378,4
260,s55139,9
260,s39791,10
261,s71437,10
261,s71452,1
261,s2666,4
261,s409,5
261,s157479,3
261,s168191,1
261,s166759,10
261,s37531,3
261,s132346,9
261,s91512,8
261,s54494,1
261,s142049,4
261,s82630,3
261,s109581,5
261,s140240,10
261,s92892,4
261,s84634,10
261,s105598,6
261,s18199,8
261,s79531,5
261,s27575,8
261,s66513,2
261,s60423,6
261,s18250,10
261,s62722,4
261,s5092,7
261,s18725,1
261,s147016,7
261,s90352,7
261,s119735,6
262,s161082,7
262,s67598,5
262,s132670,7
262,s97432,9
262,s165695,9
262,s149994,10
262,s130775,4
262,s148425,8
262,s77439,5
262,s81210,6
262,s50165,8
262,s126073,7
262,s42059,3
262,s96516,7
262,s73075,5
262,s26533,5
262,s86662,7
262,s93682,7
262,s163709,8
262,s169688,4
262,s9326,7
262,s103448,1
262,s97943,8
262,s57123,10
262,s91699,2
262,s158973,3
262,s13809,10
262,s28254,6
262,s152701,1
262,s77796,4
263,s112795,1
263,s18912,4
263,s38533,2
263,s57847,1
263,s75149,4
263,s136834,5
263,s83626,10
263,s105597,3
263,s25154,2
263,s149709,8
263,s165350,3
263,s44019,9
263,s167699,2
263,s16690,4
263,s41298,7
263,s168253,10
263,s48952,3
263,s4507,4
263,s43832,10
263,s100269,7
263,s26616,3
263,s8347,4
263,s119832,3
263,s67144,8
263,s54363,1
263,s167291,5
263,s94306,10
263,s25215,2
263,s147075,9
263,s100384,5
264,s27550,3
264,s19152,9
264,s78965,3
264,s33459,1
264,s44315,1
264,s2579,5
264,s22643,5
264,s35641,7
264,s101577,5
264,s121335,8
264,s70389,7
264,s40492,6
264,s20868,2
264,s118550,1
264,s159845,10
264,s84991,7
264,s47960,8
264,s41179,3
264,s22121,8
264,s410,1
264,s155116,1
264,s79780,10
264,s167689,5
264,s19965,8
264,s17118,8
264,s162387,5
264,s67025,4
264,s46255,1
264,s77884,2
264,s110609,5
265,s84253,10
265,s32152,8
265,s36484,8
265,s150489,4
265,s55928,7
265,s93737,10
265,s92352,3
265,s49353,3
265,s126176,10
265,s24909,10
265,s127261,1
265,s13930,6
265,s114290,8
265,s96108,8
265,s147358,4
265,s107251,1
265,s32799,9
265,s34975,7
265,s112785,8
265,s37925,9
265,s121089,4
265,s4162,3
265,s132581,6
265,s73622,7
265,s33220,8
265,s70893,2
265,s23055,1
265,s143226,8
265,s51735,5
265,s138000,7
266,s34330,9
266,s84624,10
266,s31658,6
266,s79700,6
266,s3809,8
266,s122882,5
266,s45005,6
266,s162663,8
266,s147640,1
266,s123422,8
266,s29219,6
266,s62877,10
266,s52215,1
266,s37133,9
266,s76126,10
266,s79242,10
266,s63239,7
266,s38413,2
266,s26011,3
266,s106261,1
266,s85340,7
266,s111637,8
266,s119847,6
266,s168257,9
266,s66667,10
266,s62415,1
266,s116835,4
266,s784,10
266,s90667,6
266,s110154,8
267,s11081,2
267,s67111,4
267,s157870,10
267,s93331,6
267,s53105,8
267,s116559,2
267,s88618,8
267,s51369,4
267,s156882,5
267,s155204,6
267,s35159,4
267,s20777,8
267,s157143,8
267,s31147,3
267,s37297,4
267,s94866,5
267,s146331,7
267,s93011,2
267,s110578,4
267,s29893,3
267,s30744,9
267,s132761,4
267,s56183,1
267,s95800,10
267,s74137,9
267,s164673,1
267,s116074,5
267,s94377,7
267,s50068,8
267,s83217,6
268,s120698,6
268,s90098,9
268,s57673,3
268,s102207,7
268,s124180,10
268,s28494,8
268,s42308,1
268,s32480,2
268,s79629,3
268,s1443,9
268,s66558,8
268,s150026,8
268,s125272,2
268,s85336,8
268,s136356,3
268,s25070,8
268,s65838,10
268,s47220,9
268,s80193,10
268,s148923,9
268,s160213,2
268,s31485,5
268,s138480,9
268,s136215,6
268,s160295,4
268,s122475,6
268,s137084,5
268,s169471,8
268,s157869,7
268,s81511,9
269,s17883,4
269,s93774,5
269,s48114,9
269,s124782,7
269,s25348,6
269,s39722,1
269,s83938,8
269,s116439,8
269,s151018,7
269,s16378,6
269,s40531,3
269,s107032,1
269,s67399,3
269,s147380,3
269,s118276,2
269,s72878,6
269,s35974,3
269,s53160,9
269,s121133,3
269,s95627,5
269,s86148,5
269,s163345,8
269,s141494,6
269,s85779,6
269,s170275,10
269,s83286,8
269,s147296,9
269,s152106,5
269,s43139,6
269,s27184,4
270,s101637,10
270,s62583,8
270,s103802,3
270,s50218,2
270,s10055,7
270,s76289,4
270,s3300,9
270,s4217,5
270,s21324,9
270,s115376,7
270,s155672,9
270,s67691,6
270,s45788,3
270,s91403,5
270,s29631,4
270,s138475,10
270,s22254,4
270,s13809,9
270,s74103,1
270,s20700,5
270,s106036,10
270,s125516,5
270,s45367,8
270,s150971,4
270,s159174,4
270,s130327,6
270,s77591,2
270,s150468,3
270,s34379,4
270,s58904,7
271,s126619,1
271,s95759,4
271,s45384,6
271,s59713,9
271,s41348,2
271,s45202,3
271,s87662,9
271,s49698,8
271,s168218,9
271,s23376,4
271,s16308,3
271,s86979,5
271,s46180,10
271,s95239,6
271,s158793,6
271,s94116,4
271,s136348,9
271,s138464,5
271,s77336,4
271,s25509,9
271,s127207,10
271,s63162,8
271,s16232,2
271,s151863,8
271,s125961,1
271,s137763,1
271,s146018,3
271,s47644,2
271,s35184,10
271,s20601,2
272,s44261,9
272,s18934,10
272,s85902,8
272,s70333,9
272,s52255,4
272,s128919,8
272,s116819,9
272,s133624,6
272,s113978,1
272,s119411,9
272,s121447,6
272,s6003,7
272,s14856,6
272,s68463,9
272,s134038,7
272,s95279,10
272,s41756,8
272,s96241,9
272,s139974,2
272,s40294,10
272,s31152,4
272,s86085,4
272,s101026,9
272,s105172,2
272,s168244,7
272,s143073,5
272,s61017,8
272,s157911,2
272,s53833,3
272,s92177,7
273,s51173,4
273,s96505,5
273,s141063,3
273,s50276,2
273,s143617,9
273,s55737,9
273,s170174,5
273,s115223,3
273,s158886,9
273,s39215,6
273,s2888,9
273,s78149,8
273,s12483,3
273,s58390,7
273,s64236,3
273,s53337,10
273,s163624,7
273,s116434,1
273,s7580,3
273,s101142,4
273,s84816,9
273,s48738,7
273,s121349,8
273,s86225,8
273,s39171,9
273,s64281,5
273,s107446,2
273,s149472,9
273,s157096,4
273,s87731,5
274,s116854,7
274,s109376,3
274,s66118,3
274,s155353,1
274,s7467,4
274,s156216,1
274,s15918,2
274,s98195,7
274,s70821,10
274,s38284,2
274,s56503,9
274,s70716,9
274,s37270,9
274,s81854,7
274,s158478,8
274,s105464,8
274,s105436,9
274,s122691,8
274,s29228,9
274,s27230,7
274,s15726,6
274,s7580,10
274,s23248,6
274,s148700,1
274,s73436,6
274,s26680,8
274,s92914,5
274,s13863,5
274,s145138,10
274,s37077,2
275,s43807,6
275,s170250,2
275,s21388,5
275,s33421,5
275,s140243,6
275,s22122,9
275,s117337,8
275,s120638,2
275,s18550,3
275,s49240,8
275,s124566,1
275,s77425,7
275,s92921,3
275,s162234,1
275,s153328,1
275,s83964,7
275,s72512,1
275,s79981,9
275,s7852,10
275,s67615,9
275,s9153,4
275,s37992,5
275,s26022,5
275,s109959,5
275,s123084,10
275,s148826,9
275,s167935,10
275,s10370,10
275,s130718,9
275,s98031,2
276,s107470,2
276,s40933,5
276,s92191,2
276,s79290,5
276,s143771,4
276,s149094,7
276,s67447,8
276,s24744,4
276,s113248,3
276,s3693,6
276,s71846,10
276,s157794,2
276,s26827,8
276,s119812,3
276,s144539,5
276,s154091,8
276,s99462,9
276,s142138,5
276,s8589,10
276,s146422,2
276,s57147,6
276,s67982,5
276,s101397,1
276,s88145,10
276,s9897,8
276,s68591,7
276,s96237,3
276,s78776,10
276,s25585,9
276,s67138,4
277,s86077,2
277,s100349,5
277,s130845,4
277,s59659,2
277,s165678,3
277,s33450,9
277,s122804,2
277,s70056,4
277,s29660,1
277,s133655,6
277,s144754,8
277,s151745,1
277,s10047,2
277,s44374,6
277,s154671,7
277,s138809,7
277,s165347,4
277,s76101,3
277,s138375,6
277,s122302,10
277,s957,1
277,s125117,7
277,s137405,8
277,s67052,5
277,s35969,4
277,s164317,8
277,s127862,8
277,s92264,9
277,s150524,2
277,s79767,2
278,s106206,10
278,s160385,6
278,s25509,4
278,s15367,8
278,s81848,1
278,s14255,9
278,s126687,7
278,s93338,2
278,s96935,4
278,s106900,1
278,s48479,3
278,s56310,10
278,s65038,4
278,s109271,2
278,s66046,3
278,s55315,1
278,s533,1
278,s121669,3
278,s134731,9
278,s102068,9
278,s74925,7
278,s126798,6
278,s42990,2
278,s49024,6
278,s40170,8
278,s75870,2
278,s118138,3
278,s160030,8
278,s132891,9
278,s84423,10
279,s37622,1
279,s138220,7
279,s110471,1
279,s163189,6
279,s3443,2
279,s124230,1
279,s4579,7
279,s151671,1
279,s19762,6
279,s159468,5
279,s149514,1
279,s15733,9
279,s22222,10
279,s49458,4
279,s94524,9
279,s135054,9
279,s106315,1
279,s41516,7
279,s6214,2
279,s86871,6
279,s49391,10
279,s66938,4
279,s96188,9
279,s139498,5
279,s157336,6
279,s12262,1
279,s100632,6
279,s18754,5
279,s87347,5
279,s21529,9
280,s128719,9
280,s103615,10
280,s64245,2
280,s147971,7
280,s2962,8
280,s126572,4
280,s49446,6
280,s92144,2
280,s67186,9
280,s73805,1
280,s120822,8
280,s169010,6
280,s68040,6
280,s47087,10
280,s67798,9
280,s103164,5
280,s12225,8
280,s34045,2
280,s131625,5
280,s38043,9
280,s110178,7
280,s42064,8
280,s136462,5
280,s40071,5
280,s78782,7
280,s81690,5
280,s51380,4
280,s102583,3
280,s25847,5
280,s101806,5
281,s44133,1
281,s135580,6
281,s76900,6
281,s90222,9
281,s159642,9
281,s97710,7
281,s18663,4
281,s105861,3
281,s113946,3
281,s112938,10
281,s23383,4
281,s148137,4
281,s159865,10
281,s7148,7
281,s113638,7
281,s35870,10
281,s138137,6
281,s28822,8
281,s148671,9
281,s165002,7
281,s168616,8
281,s130403,10
281,s26998,3
281,s34582,3
281,s137124,3
281,s150028,8
281,s101751,5
281,s15493,4
281,s38610,8
281,s5792,7
282,s15656,3
282,s151045,1
282,s62560,10
282,s38123,8
282,s23376,4
282,s99917,3
282,s13961,10
282,s70219,2
282,s162338,5
282,s30304,8
282,s78561,9
282,s75339,7
282,s169448,2
282,s24646,9
282,s66087,7
282,s61490,6
282,s16977,10
282,s156335,9
282,s11968,9
282,s102305,7
282,s108220,4
282,s142275,3
282,s34703,4
282,s38201,2
282,s132506,6
282,s63903,7
282,s2710,5
282,s154635,9
282,s165269,10
282,s110129,1
283,s101900,8
283,s22550,3
283,s96298,2
283,s166398,2
283,s146262,4
283,s36967,8
283,s166334,3
283,s118856,7
283,s139219,4
283,s68655,7
283,s7974,6
283,s169374,5
283,s80891,10
283,s116460,7
283,s22974,1
283,s66446,5
283,s89268,2
283,s74473,9
283,s11044,4
283,s46879,3
283,s60904,5
283,s116950,7
283,s85765,3
283,s131042,10
283,s98209,3
283,s159380,2
283,s19115,4
283,s28891,9
283,s6243,3
283,s116681,7
284,s10438,5
284,s121012,10
284,s155123,3
284,s147611,5
284,s116151,4
284,s140613,3
284,s133131,6
284,s117582,8
284,s51420,9
284,s93036,7
284,s77577,8
284,s70758,1
284,s27464,1
284,s11023,5
284,s146199,6
284,s57150,1
284,s110095,2
284,s85734,10
284,s80367,1
284,s47408,7
284,s114443,10
284,s50181,10
284,s161692,4
284,s155400,9
284,s10975,6
284,s131808,10
284,s73428,2
284,s145949,5
284,s133195,4
284,s158348,4
285,s155154,9
285,s118063,5
285,s169482,2
285,s84907,10
285,s138945,6
285,s164599,2
285,s147133,9
285,s146051,9
285,s61216,9
285,s10283,1
285,s126075,2
285,s34424,10
285,s2257,4
285,s68219,7
285,s120213,1
285,s142011,6
285,s109665,9
285,s25866,1
285,s79636,3
285,s135995,2
285,s14626,10
285,s77762,3
285,s12405,3
285,s59023,8
285,s26181,7
285,s151415,10
285,s75847,10
285,s4480,10
285,s103797,5
285,s89465,8
286,s169642,10
286,s108009,6
286,s104612,8
286,s78501,6
286,s160590,1
286,s139086,5
286,s51164,9
286,s60490,8
286,s117663,2
286,s168586,1
286,s1307,10
286,s80764,9
286,s99438,2
286,s14563,6
286,s153302,7
286,s43822,6
286,s78876,3
286,s3379,5
286,s29102,6
286,s65199,4
286,s106043,5
286,s118416,8
286,s79315,1
286,s26552,3
286,s65314,8
286,s87886,7
286,s24431,2
286,s3967,2
286,s86873,6
286,s95282,2
287,s150057,8
287,s129786,3
287,s2446,6
287,s84397,4
287,s166174,8
287,s18176,4
287,s140602,5
287,s81075,8
287,s41120,5
287,s11075,10
287,s30612,1
287,s155775,3
287,s110527,3
287,s149074,5
287,s105136,4
287,s103383,6
287,s132756,5
287,s84092,3
287,s131763,10
287,s97890,4
287,s89313,7
287,s3753,2
287,s154479,2
287,s162205,5
287,s45684,5
287,s11169,6
287,s99765,9
287,s18994,4
287,s72738,2
287,s125408,5
288,s59408,6
288,s124098,4
288,s147480,10
288,s8634,8
288,s13917,8
288,s142411,10
288,s106233,2
288,s2740,10
288,s24266,10
288,s26669,1
288,s116959,1
288,s134213,2
288,s26173,6
288,s121382,6
288,s56446,3
288,s57724,3
288,s162250,4
288,s44280,7
288,s122904,1
288,s58783,2
288,s149055,5
288,s136429,5
288,s78027,10
288,s166077,9
288,s14263,6
288,s55331,9
288,s151314,1
288,s68433,10
288,s41140,1
288,s22094,6
289,s43615,9
289,s128358,4
289,s85059,8
289,s24036,9
289,s102993,4
289,s108433,8
289,s57817,5
289,s150698,3
289,s7551,10
289,s10226,10
289,s625,9
289,s82995,8
289,s136274,4
289,s154241,8
289,s109852,9
289,s111359,5
289,s89980,1
289,s61948,3
289,s110763,9
289,s45908,6
289,s60836,9
289,s162293,10
289,s116223,2
289,s73264,4
289,s162514,5
289,s126411,3
289,s44374,1
289,s57660,8
289,s54760,2
289,s116884,4
290,s20351,10
290,s148109,4
290,s34060,8
290,s43573,10
290,s163902,9
290,s55580,3
290,s72735,1
290,s165331,3
290,s135535,4
290,s57574,6
290,s61963,7
290,s77296,1
290,s43675,5
290,s48215,5
290,s101072,5
290,s138672,2
290,s68577,5
290,s102691,6
290,s46148,8
290,s33077,5
290,s142575,1
290,s151979,4
290,s140012,2
290,s27160,4
290,s169540,5
290,s113460,2
290,s91021,2
290,s27000,9
290,s87689,7
290,s41559,7
291,s139364,7
291,s55161,5
291,s152850,6
291,s169952,4
291,s87893,2
291,s145042,7
291,s54565,8
291,s12334,1
291,s8445,4
291,s43345,5
291,s53005,6
291,s50084,9
291,s128493,8
291,s32342,4
291,s101695,7
291,s51931,1
291,s90352,7
291,s93780,7
291,s67186,1
291,s67884,10
291,s96052,10
291,s110174,9
291,s103915,8
291,s93717,4
291,s5791,4
291,s7657,3
291,s111254,9
291,s129562,6
291,s11632,8
291,s106176,1
292,s107418,10
292,s166106,6
292,s164489,3
292,s109276,9
292,s17624,3
292,s12029,6
292,s138740,7
292,s152676,1
292,s16323,10
292,s26515,3
292,s120336,4
292,s101937,5
292,s17210,10
292,s49408,10
292,s161591,8
292,s122697,8
292,s54340,10
292,s151819,6
292,s82176,8
292,s25597,1
292,s128557,8
292,s65945,5
292,s93446,9
292,s168984,6
292,s46134,3
292,s112658,4
292,s149146,3
292,s98401,7
292,s103615,8
292,s127404,3
293,s56994,1
293,s129281,10
293,s111169,5
293,s64298,4
293,s460,7
293,s68121,7
293,s32867,2
293,s138263,6
293,s102395,8
293,s17943,3
293,s72924,1
293,s131876,5
293,s168989,5
293,s116180,10
293,s120844,1
293,s41662,5
293,s107414,4
293,s110980,5
293,s106417,3
293,s14348,8
293,s162397,8
293,s129942,3
293,s99161,3
293,s53265,5
293,s30411,3
293,s105569,5
293,s39585,5
293,s27864,6
293,s48485,9
293,s18491,6
294,s154326,4
294,s42061,9
294,s116176,8
294,s18915,5
294,s112587,5
294,s107843,1
294,s99990,1
294,s118733,2
294,s64921,10
294,s89980,9
294,s121080,3
294,s44889,4
294,s163512,2
294,s160140,5
294,s4076,2
294,s166471,6
294,s92864,8
294,s91894,4
294,s79514,2
294,s143557,7
294,s134308,1
294,s38916,6
294,s133909,10
294,s124753,2
294,s169231,10
294,s87936,6
294,s24543,6
294,s92026,3
294,s52834,6
294,s94080,2
295,s103137,9
295,s60434,8
295,s135748,3
295,s95859,7
295,s94803,6
295,s92689,5
295,s11565,1
295,s123691,4
295,s63196,5
295,s27491,2
295,s153759,9
295,s87819,10
295,s23049,7
295,s52522,6
295,s52524,4
295,s2975,7
295,s94844,5
295,s10726,1
295,s100795,1
295,s82670,7
295,s149972,5
295,s157021,7
295,s163046,10
295,s72045,6
295,s60508,9
295,s142889,2
295,s139848,8
295,s154238,8
295,s83278,2
295,s11523,7
296,s38955,6
296,s146294,3
296,s37371,10
296,s60439,2
296,s75935,6
296,s10579,7
296,s80625,1
296,s153345,3
296,s40682,2
296,s125067,9
296,s70168,4
296,s65243,6
296,s88634,1
296,s92980,7
296,s61,5
296,s95614,5
296,s130928,5
296,s30076,5
296,s114121,1
296,s149782,1
296,s144212,2
296,s59644,2
296,s32797,1
296,s1760,10
296,s46470,9
296,s141059,7
296,s6066,9
296,s76654,7
296,s71709,8
296,s66975,8
297,s73868,5
297,s21748,3
297,s71468,2
297,s26509,10
297,s158221,4
297,s42747,9
297,s140367,2
297,s143226,7
297,s133121,7
297,s133185,4
297,s141365,9
297,s151525,2
297,s161838,1
297,s59091,6
297,s21761,2
297,s141151,5
297,s47985,4
297,s139183,3
297,s37736,8
297,s56359,7
297,s6640,1
297,s19751,9
297,s100235,8
297,s108015,7
297,s114365,1
297,s20286,6
297,s57384,2
297,s159001,4
297,s37419,1
297,s72142,7
298,s130245,6
298,s149802,7
298,s126455,7
298,s45947,1
298,s122150,1
298,s115330,9
298,s17727,6
298,s170006,7
298,s59752,8
298,s135698,1
298,s21004,10
298,s39240,7
298,s8952,2
298,s85532,8
298,s61074,7
298,s125954,9
298,s61231,9
298,s43911,9
298,s22513,3
298,s112807,5
298,s118175,3
298,s10311,9
298,s63824,8
298,s136730,8
298,s69009,10
298,s78004,5
298,s24587,7
298,s169286,4
298,s106015,1
298,s54225,10
299,s48579,9
299,s34692,8
299,s20647,7
299,s54655,10
299,s32187,1
299,s90894,8
299,s66322,3
299,s68091,7
299,s134683,1
299,s64553,4
299,s129771,8
299,s73805,6
299,s155497,1
299,s69411,4
299,s44645,4
299,s1316,6
299,s15502,10
299,s170609,8
299,s29478,7
299,s131341,1
299,s165308,1
299,s144567,6
299,s133978,7
299,s108301,7
299,s124337,8
299,s57033,2
299,s9270,3
299,s84877,8
299,s108059,7
299,s103772,6
300,s26426,5
300,s28324,2
300,s99023,5
300,s119485,1
300,s107371,2
300,s151478,2
300,s59022,4
300,s117449,10
300,s65662,6
300,s41203,7
300,s33197,9
300,s32091,10
300,s99902,5
300,s134652,8
300,s166149,2
300,s56715,7
300,s169583,3
300,s58688,9
300,s169395,9
300,s67820,5
300,s113872,3
300,s24517,8
300,s3851,2
300,s10343,3
300,s94520,9
300,s128057,6
300,s136974,3
300,s94584,10
300,s75828,3
300,s85978,10
301,s10277,4
301,s167881,6
301,s116944,8
301,s129366,2
301,s51939,1
301,s125814,1
301,s91303,6
301,s151359,9
301,s41861,1
301,s62401,3
301,s5313,9
301,s34967,9
301,s95651,2
301,s34055,1
301,s160216,3
301,s38178,3
301,s23517,3
301,s23027,7
301,s84273,3
301,s58928,4
301,s4745,3
301,s137709,8
301,s156212,3
301,s132049,1
301,s79191,5
301,s152287,5
301,s35432,4
301,s89852,4
301,s94525,1
301,s152062,7
302,s67219,6
302,s32300,1
302,s76753,4
302,s99219,8
302,s75679,7
302,s121224,5
302,s16417,10
302,s117940,6
302,s64931,5
302,s99033,6
302,s104658,4
302,s85513,3
302,s155560,9
302,s81594,6
302,s160656,5
302,s10733,8
302,s130406,3
302,s44368,1
302,s138058,3
302,s29915,3
302,s137597,7
302,s101474,2
302,s10327,3
302,s46490,10
302,s154351,8
302,s105042,2
302,s131285,7
302,s106194,8
302,s55844,5
302,s50821,8
303,s112499,10
303,s82099,2
303,s9638,3
303,s112115,3
303,s138938,7
303,s153855,3
303,s130560,4
303,s45239,2
303,s96458,4
303,s12307,5
303,s51848,8
303,s81823,10
303,s53221,6
303,s149589,5
303,s8668,9
303,s104043,10
303,s166663,9
303,s139239,8
303,s82766,3
303,s125038,10
303,s89176,2
303,s44882,5
303,s94898,8
303,s162770,7
303,s80810,10
303,s97638,10
303,s121359,1
303,s45588,10
303,s63736,8
303,s151007,5
304,s82568,2
304,s112351,8
304,s152937,10
304,s117187,7
304,s59086,1
304,s128362,4
304,s44628,10
304,s96331,4
304,s158640,3
304,s58940,10
304,s305,2
304,s60844,5
304,s61318,2
304,s58608,8
304,s88618,6
304,s111279,9
304,s64959,10
304,s101308,10
304,s84514,7
304,s80245,2
304,s31976,7
304,s11401,2
304,s10071,1
304,s50149,6
304,s112934,4
304,s28854,2
304,s153108,4
304,s162993,5
304,s108454,10
304,s128061,10
305,s110325,5
305,s151876,1
305,s58854,3
305,s136727,4
305,s44292,4
305,s105478,8
305,s128257,10
305,s46334,2
305,s73276,1
305,s141707,8
305,s9424,7
305,s48184,10
305,s116658,10
305,s118874,3
305,s51298,5
305,s83064,4
305,s33938,2
305,s128839,2
305,s113685,6
305,s134421,10
305,s70774,7
305,s56946,2
305,s18692,7
305,s44200,4
305,s126544,5
305,s117773,1
305,s39974,5
305,s80757,1
305,s137625,2
305,s30639,2
306,s130378,8
306,s146534,1
306,s120986,6
306,s169169,5
306,s51505,7
306,s161380,3
306,s74368,3
306,s168950,4
306,s137485,3
306,s162712,9
306,s69723,7
306,s31272,1
306,s90966,10
306,s94111,1
306,s4826,2
306,s26544,3
306,s144815,1
306,s52741,1
306,s36638,8
306,s21939,1
306,s123632,9
306,s141606,10
306,s58928,6
306,s168435,5
306,s45150,5
306,s144935,1
306,s127153,1
306,s54887,9
306,s59868,9
306,s1839,7
307,s79432,5
307,s105246,6
307,s134507,10
307,s155030,4
307,s121250,1
307,s26577,3
307,s89959,5
307,s129990,8
307,s11566,8
307,s112324,5
307,s116680,2
307,s32564,9
307,s50949,1
307,s126407,8
307,s125427,7
307,s161351,9
307,s163387,9
307,s58933,3
307,s153772,3
307,s103221,10
307,s42088,5
307,s15516,1
307,s60400,3
307,s10300,10
307,s20752,2
307,s6543,7
307,s168853,7
307,s97591,3
307,s88084,6
307,s154300,2
308,s65293,5
308,s37472,1
308,s132994,6
308,s492,6
308,s105592,3
308,s137695,8
308,s133551,3
308,s49797,8
308,s104554,10
308,s100354,9
308,s90200,10
308,s128492,5
308,s146903,2
308,s15669,6
308,s62957,4
308,s156772,8
308,s90347,6
308,s119199,2
308,s155502,10
308,s115220,10
308,s156477,3
308,s365,10
308,s92021,2
308,s54146,5
308,s7464,3
308,s45420,7
308,s115322,2
308,s130393,8
308,s26106,1
308,s73166,2
309,s116991,3
309,s140239,10
309,s68396,10
309,s11382,2
309,s107086,7
309,s105191,2
309,s104173,5
309,s169326,3
309,s167698,5
309,s66364,5
309,s9013,4
309,s100269,1
309,s78358,4
309,s108467,4
309,s65212,4
309,s18843,7
309,s151589,9
309,s139545,6
309,s119441,1
309,s12260,6
309,s164664,3
309,s47259,9
309,s118144,2
309,s35355,3
309,s118786,9
309,s78351,6
309,s45375,2
309,s93119,3
309,s59554,9
309,s143462,3
310,s17171,1
310,s4055,2
310,s25608,4
310,s167237,2
310,s2267,4
310,s82232,10
310,s31407,9
310,s96837,3
310,s61169,1
310,s19325,5
310,s48423,6
310,s58523,5
310,s38636,5
310,s11886,2
310,s5305,8
310,s165736,4
310,s60647,7
310,s92715,2
310,s156249,9
310,s123703,6
310,s125136,3
310,s63288,5
310,s134026,2
310,s14142,7
310,s17324,10
310,s3786,7
310,s67493,6
310,s115443,1
310,s25227,10
310,s149778,4
311,s56086,2
311,s96058,4
311,s45765,3
311,s114695,2
